Barcode,gtin14,barcode_format,Name,Brand,ingredients,Nutrition facts,Image url,Source,health_profile,category,net_quantity,provenance,source_url,images_available
719283660428,00719283660428,UPC-A,tomato ketchup,True Goodness Organic,"[""Organic tomato concentrate (water, organic tomato paste)"", ""organic sugar"", ""organic distilled vinegar"", ""salt"", ""less than 2% of: organic onion powder"", ""organic spices""]","{""serving_size"": ""1 Tbsp (17 g)"", ""calories"": ""15"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""160mg"", ""total_carbohydrate"": ""4g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""3g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""calcium"": ""0mg"", ""iron"": ""0mg""}",withheld_for_review,Meijer,better-for-you,Groceries,20 oz,openfoodfacts,https://world.openfoodfacts.org/product/719283660428,yes
074333474302,00074333474302,UPC-A,Puffed Corn Cereal,Arrowhead Mills,"[""puffed whole corn""]","{""serving_size"": ""0.75 cup (14 g)"", ""calories"": ""50"", ""total_fat"": ""0.5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""11g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""0mg"", ""potassium"": ""0mg""}",withheld_for_review,Whole Foods Market,healthy,puffed-cereals,6 oz,openfoodfacts,https://world.openfoodfacts.org/product/074333474302,yes
00176279,00000000176279,UPC-E,Pea isolate 80% protein powder,Sprouts,"[""Yellow peas 100%""]","{""serving_size"": ""0.333 cup (30 g)"", ""calories"": ""110"", ""total_fat"": ""1.5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""400mg"", ""total_carbohydrate"": ""1g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""24g""}",withheld_for_review,Sprouts Farmers Market,healthy,protein-powders,,openfoodfacts,https://world.openfoodfacts.org/product/00176279,yes
194346193882,00194346193882,UPC-A,Original Almondmilk,bettergoods,"[""almondmilk (filtered water, almonds)"", ""less than 2% of: calcium carbonate"", ""natural flavor"", ""sea salt"", ""dipotassium phosphate"", ""gellan gum"", ""sunflower lecithin"", ""xantham gum"", ""vitamin a palmitate"", ""vitamin d"", ""d-alpha-tocopherol (vitamin e)""]","{""serving_size"": ""1 portion (240 ml)"", ""calories"": ""30"", ""total_fat"": ""2.5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""160mg"", ""total_carbohydrate"": ""1g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""1g"", ""vitamin_d"": ""5mcg"", ""calcium"": ""390mg"", ""iron"": ""0.4mg"", ""potassium"": ""35mg""}",withheld_for_review,Walmart,better-for-you,almond-based-drinks,,openfoodfacts,https://world.openfoodfacts.org/product/194346193882,yes
00534413,00000000534413,short-code-unverified,Organic Creamy Peanut Butter,Trader Joe's,"[""organic valencia peanuts"", ""sea salt""]","{""serving_size"": ""32g"", ""calories"": ""180"", ""total_fat"": ""15g"", ""saturated_fat"": ""2.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""65mg"", ""total_carbohydrate"": ""7g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""8g"", ""iron"": ""0mg""}",withheld_for_review,Trader Joe's,healthy,nut-butters,16 oz,openfoodfacts,https://world.openfoodfacts.org/product/00534413,yes
051500825631,00051500825631,UPC-A,Peanut Butter & Strawberry Jam Sandwich,Smuckers Uncrustables,"[""BREAD: ENRICHED UNBLEACHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID)"", ""WATER"", ""UNBLEACHED WHOLE WHEAT FLOUR"", ""SUGAR"", ""YEAST"", ""SOYBEAN OIL"", ""CONTAINS 2% OR LESS OF: SALT"", ""DOUGH CONDITIONER (ENZYMES, ASCORBIC ACID, CALCIUM PEROXIDE). PEANUT BUTTER: PEANUTS"", ""SUGAR"", ""CONTAINS 2% OR LESS OF: MOLASSES"", ""FULLY HYDROGENATED VEGETABLE OILS (RAPESEED AND SOYBEAN)"", ""MONO AND DIGLYCERIDES"", ""SALT. STRAWBERRY JAM: SUGAR"", ""STRAWBERRIES"", ""CONTAINS 2% OR LESS OF: PECTIN"", ""CITRIC ACID"", ""POTASSIUM SORBATE (PRESERVATIVE). CONTAINS PEANUT AND WHEAT INGREDIENTS. MAY CONTAIN HAZELNUT AND MILK INGREDIENTS""]","{""serving_size"": ""1 serving (58 g)"", ""calories"": ""210"", ""total_fat"": ""9g"", ""saturated_fat"": ""2g"", ""sodium"": ""220mg"", ""total_carbohydrate"": ""28g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""10g"", ""added_sugars"": ""9g"", ""protein"": ""6g"", ""calcium"": ""29mg"", ""iron"": ""1.1mg"", ""potassium"": ""234mg""}",withheld_for_review,Target,better-for-you,meals,4 x 2oz,openfoodfacts,https://world.openfoodfacts.org/product/051500825631,no
4099100063851,04099100063851,EAN-13,Woven Whole Wheat Crackers,Aldi,"[""whole grain wheat"", ""high oleic canola oil"", ""soybean oil"", ""tbhq (to preserve freshness)"", ""sea salt""]","{""serving_size"": ""28 g"", ""calories"": ""120"", ""total_fat"": ""4g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""160mg"", ""total_carbohydrate"": ""20g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""2.5mg"", ""potassium"": ""0mg""}",withheld_for_review,Aldi,healthy,crackers-appetizers,9 oz (255g),openfoodfacts,https://world.openfoodfacts.org/product/4099100063851,yes
855611008361,00855611008361,UPC-A,Popcorn White Cheddar Flavor,LesserEvil,"[""ORGANIC NON-GMO POPCORN"", ""ORGANIC COCONUT OIL"", ""ORGANIC TAPIOCA SOLIDS"", ""ORGANIC RICE FLOUR"", ""HIMALAYAN CRYSTAL SALT"", ""ORGANIC FLAVOR"", ""YEAST EXTRACT"", ""LACTIC ACID"", ""ORGANIC BUTTER-TYPE FLAVOR""]","{""serving_size"": ""3 cups (28 g)"", ""calories"": ""120"", ""total_fat"": ""6g"", ""saturated_fat"": ""5g"", ""sodium"": ""230mg"", ""total_carbohydrate"": ""15g"", ""dietary_fiber"": ""4g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""calcium"": ""5mg"", ""iron"": ""1mg"", ""potassium"": ""63mg""}",withheld_for_review,Kroger,better-for-you,popcorn,4.6oz (130g),openfoodfacts,https://world.openfoodfacts.org/product/855611008361,yes
6191509905058,06191509905058,EAN-13,First Cold Pressed Extra Virgin Olive Oil,Terra Delyssa,"[""( First Cold Press ) Organic Extra Virgin Olive Oil""]","{""serving_size"": ""1 portion (15 ml)"", ""calories"": ""120"", ""total_fat"": ""13.5g"", ""saturated_fat"": ""2.55g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""0g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""0mg"", ""potassium"": ""0mg""}",withheld_for_review,Costco,healthy,olive-oils-from-tunisia,1 L,openfoodfacts,https://world.openfoodfacts.org/product/6191509905058,yes
077890554746,00077890554746,UPC-A,Tortilla Chips,Wegmans Organic,"[""Organic White Corn"", ""Organic Sunflower Oil"", ""Trace of Lime"", ""Sea Salt""]","{""serving_size"": ""1 portion (28 g)"", ""calories"": ""130"", ""total_fat"": ""6g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""160mg"", ""total_carbohydrate"": ""17g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""20mg"", ""iron"": ""1.07mg"", ""potassium"": ""60mg""}",withheld_for_review,Wegmans,healthy,corn-chips,16 oz,openfoodfacts,https://world.openfoodfacts.org/product/077890554746,yes
041800227006,00041800227006,UPC-A,100% GRAPE JUICE WHITE GRAPE,Welch's,"[""White grape juice from concentrate (filtered water, white grape juice concentrate)"", ""white grape juice"", ""ascorbic acid (vitamin c)"", ""potassium metabisulfite (preservative)"", ""citric acid (for tartness)""]","{""serving_size"": ""226.796 g"", ""calories"": ""140"", ""total_fat"": ""0g"", ""sodium"": ""15mg"", ""total_carbohydrate"": ""35g"", ""total_sugars"": ""35g"", ""added_sugars"": ""0g"", ""protein"": ""1g"", ""calcium"": ""30mg"", ""potassium"": ""140mg""}",withheld_for_review,Sam's Club,healthy,grape-juices,1.89 L,openfoodfacts,https://world.openfoodfacts.org/product/041800227006,yes
856716008164,00856716008164,UPC-A,BLUEBERRY JAM,GOOD GOOD,"[""Blueberries (60%)"", ""Water"", ""Erythritol"", ""Stevia Extract"", ""Pectin"", ""Citric Acid"", ""Rowanberry Extract"", ""Lemon Powder"", ""Calcium Citrate""]","{""serving_size"": ""1 tbsp (20g)"", ""calories"": ""5"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""1g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""0g""}",withheld_for_review,Meijer,better-for-you,berry-jams,12oz,openfoodfacts,https://world.openfoodfacts.org/product/856716008164,yes
089125180231,00089125180231,UPC-A,Washed & Rinsed Organic Quinoa: Harmony Quinoa Gluten Free,Ancient Harvest,"[""Organic Quinoa"", ""Harmony Quinoa""]","{""serving_size"": ""0.25 cup dry (45 g)"", ""calories"": ""169"", ""total_fat"": ""2.81g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""30.9g"", ""dietary_fiber"": ""2.79g"", ""total_sugars"": ""2.81g"", ""added_sugars"": ""0g"", ""protein"": ""5.62g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""18.9mg"", ""iron"": ""1.69mg"", ""potassium"": ""250mg""}",withheld_for_review,Whole Foods Market,healthy,seeds,23 oz,openfoodfacts,https://world.openfoodfacts.org/product/089125180231,no
898916002573,00898916002573,UPC-A,Walnut Butter - Organic Raw,The Nutty Gourmet,"[""Organic Walnuts. CONTAINS: Tree Nuts""]","{""serving_size"": ""2 Tbsp (32g)"", ""calories"": ""210"", ""total_fat"": ""19g"", ""saturated_fat"": ""1.5g"", ""trans_fat"": ""0g"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""4.99g"", ""dietary_fiber"": ""2.02g"", ""total_sugars"": ""0.99g"", ""added_sugars"": ""0g"", ""protein"": ""4.99g"", ""calcium"": ""33.9mg"", ""iron"": ""0.99mg"", ""potassium"": ""149mg""}",withheld_for_review,Sprouts Farmers Market,healthy,walnut-butters,10 oz,openfoodfacts,https://world.openfoodfacts.org/product/898916002573,yes
037600223188,00037600223188,UPC-A,Hormel Chili with Beans,Hormel,"[""WATER"", ""BEEF AND PORK"", ""BEANS"", ""CONCENTRATED CRUSHED TOMATOES"", ""CONTAINS 2% OR LESS OF CORN FLOUR. TEXTURED SOY FLOUR"", ""SALT"", ""CHILI POWDER (CHILI PEPPERS, FLAVORING)"", ""FLAVORING"", ""SUGAR"", ""CORNSTARCH"", ""SPICES"", ""GREEN CHILES (CONTAINS CITRIC ACID)"", ""ONIONS"", ""JALAPENO PEPPERS (CONTAINS VINEGAR, SALT)""]","{""serving_size"": ""247 g"", ""calories"": ""270"", ""total_fat"": ""9g"", ""saturated_fat"": ""3.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""25mg"", ""sodium"": ""990mg"", ""total_carbohydrate"": ""31g"", ""dietary_fiber"": ""7g"", ""total_sugars"": ""5g"", ""added_sugars"": ""0.11g"", ""protein"": ""15g"", ""calcium"": ""0mg"", ""iron"": ""0mg""}",withheld_for_review,Walmart,better-for-you,Undefined,425 g,openfoodfacts,https://world.openfoodfacts.org/product/037600223188,yes
00502627,00000000502627,short-code-unverified,Organic Black Beans,Trader Joe's,"[""ORGANIC BLACK BEANS"", ""WATER"", ""SEA SALT""]","{""serving_size"": ""0.5 cup (125 g)"", ""calories"": ""110"", ""total_fat"": ""0.5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""140mg"", ""total_carbohydrate"": ""18g"", ""dietary_fiber"": ""6g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""6g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""50mg"", ""iron"": ""1mg"", ""potassium"": ""370mg""}",withheld_for_review,Trader Joe's,healthy,black-beans,130 g,openfoodfacts,https://world.openfoodfacts.org/product/00502627,yes
073490123504,00073490123504,UPC-A,Tea biscuits,Kedem,"[""Wheat flour"", ""sugar"", ""vegetable shortening (contains one or more of the following oils: soybean, palm, canola, sunflower)"", ""corn starch"", ""baking powder (sodium bicarbonate & ammonium bicarbonate)"", ""lecithin (soy based)"", ""sodium metabisulfite"", ""salt"", ""artificial flavors"", ""sodium acid pyrophosphate"", ""natural antioxidant (rosemary oil)""]","{""serving_size"": ""6 biscuits (30 g)"", ""calories"": ""130"", ""total_fat"": ""3g"", ""saturated_fat"": ""1g"", ""sodium"": ""95mg"", ""total_carbohydrate"": ""23g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""6g"", ""added_sugars"": ""6g"", ""protein"": ""2g""}",withheld_for_review,Target,better-for-you,biscuits,119g,openfoodfacts,https://world.openfoodfacts.org/product/073490123504,yes
4099100066623,04099100066623,EAN-13,Pumpkin Seed & Flax Granola Cereal,Simply Nature,"[""ORGANIC OATS"", ""ORGANIC CANE SUGAR"", ""ORGANIC VEGETABLE OIL (ORGANIC SUNFLOWER OIL OR ORGANIC CANOLA OIL)"", ""ORGANIC BROWN RICE CRISPS"", ""ORGANIC PUMPKIN SEEDS"", ""ORGANIC RICE FLOUR"", ""ORGANIC TAPIOCA SYRUP"", ""ORGANIC BROWN RICE SYRUP"", ""ORGANIC FLAX SEEDS"", ""SALT"", ""ORGANIC SPICES. MAY CONTAIN TREE NUTS"", ""WHEAT"", ""SOY""]","{""serving_size"": ""0.5 cup (55 g)"", ""calories"": ""230"", ""total_fat"": ""9g"", ""saturated_fat"": ""1g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""50mg"", ""total_carbohydrate"": ""34g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""9g"", ""added_sugars"": ""8g"", ""protein"": ""5g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""20mg"", ""iron"": ""1.9mg"", ""potassium"": ""40mg""}",withheld_for_review,Aldi,healthy,pumpkin-seeds,11.5 oz (325 g),openfoodfacts,https://world.openfoodfacts.org/product/4099100066623,yes
073472002568,00073472002568,UPC-A,SPROUTED CRUNCHY CEREAL EZEKIEL 4:9 GOLDEN FLAX,Food For Life,"[""Organic sprouted wheat"", ""organic malted barley"", ""organic golden flax seeds"", ""organic sprouted barley"", ""organic sprouted millet"", ""organic sprouted lentils"", ""organic sprouted soybeans"", ""organic sprouted spelt"", ""filtered water"", ""sea salt""]","{""serving_size"": ""0.5 cup (57 g)"", ""calories"": ""190"", ""total_fat"": ""3g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""160mg"", ""total_carbohydrate"": ""35g"", ""dietary_fiber"": ""7g"", ""total_sugars"": ""1g"", ""added_sugars"": ""1g"", ""protein"": ""8g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""26mg"", ""iron"": ""3.6mg"", ""potassium"": ""172mg""}",withheld_for_review,Kroger,healthy,breakfast-cereals,(454g),openfoodfacts,https://world.openfoodfacts.org/product/073472002568,yes
096619222490,00096619222490,UPC-A,Super Extra Large Peanuts,Kirkland Signature,"[""_PEANUTS_"", ""PEANUT OIL"", ""SALT""]","{""serving_size"": ""1 serving (30 g)"", ""calories"": ""170"", ""total_fat"": ""14.7g"", ""saturated_fat"": ""1.8g"", ""sodium"": ""119mg"", ""total_carbohydrate"": ""6g"", ""dietary_fiber"": ""2.7g"", ""total_sugars"": ""1.5g"", ""added_sugars"": ""0g"", ""protein"": ""7.5g"", ""iron"": ""0.8mg""}",withheld_for_review,Costco,healthy,roasted-peanuts,1.13 kg,openfoodfacts,https://world.openfoodfacts.org/product/096619222490,yes
077890256053,00077890256053,UPC-A,GREEK NONFAT YOGURT PLAIN,Wegmans,"[""Cultured Pa eurized Grade A Nonfat on Facts Milk. Contains the following live and active cultures: per container 3"", ""4 cup (170g) 100 % Daily Value* Sugars 0% 0% 3% 2% 2% L. Bulgaricus"", ""S. Thermophilus"", ""L. Acidophilus"", ""Bifidus"", ""L. Casei. 0% 0% 36% A ALLERGENS: Contains Milk""]","{""serving_size"": ""1 serving (170 g)"", ""calories"": ""100"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""10mg"", ""sodium"": ""55mg"", ""total_carbohydrate"": ""6g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""6g"", ""added_sugars"": ""0g"", ""protein"": ""18g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""180mg"", ""iron"": ""0mg"", ""potassium"": ""210mg""}",withheld_for_review,Wegmans,healthy,greek-style-yogurts,,openfoodfacts,https://world.openfoodfacts.org/product/077890256053,no
078742015668,00078742015668,UPC-A,Italian Style Finely Shredded Cheese,Great Value,"[""Low-moisture part-skim mozzarella and romano cheese made from cow's milk (pasteurized part-skim milk, cheese culture, salt, enzymes)"", ""provolone"", ""parmesan fontina and asiago cheese (pasteurized milk, cheese culture, salt, enzymes, added smoke flavoring [ in provolone cheese])"", ""potato starch and powdered cellulose added to prevent caking"", ""natamycin (a natural mold ihibitor)""]","{""serving_size"": ""0.33 cup (28 g)"", ""calories"": ""90"", ""total_fat"": ""6g"", ""saturated_fat"": ""3.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""20mg"", ""sodium"": ""210mg"", ""total_carbohydrate"": ""2g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""7g"", ""vitamin_d"": ""0.1mcg"", ""calcium"": ""200mg"", ""iron"": ""0.1mg"", ""potassium"": ""30mg""}",withheld_for_review,Sam's Club,healthy,Groceries,227 g,openfoodfacts,https://world.openfoodfacts.org/product/078742015668,yes
041790214260,00041790214260,UPC-A,Bertolli rich extra virgin olive oil,Bertolli,"[""extra virgin olive oil""]","{""serving_size"": ""1 portion (15 ml)"", ""calories"": ""120"", ""total_fat"": ""14g"", ""saturated_fat"": ""2g"", ""trans_fat"": ""0g"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""0g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g""}",withheld_for_review,Meijer,healthy,extra-virgin-olive-oils,25.36 FL oz,openfoodfacts,https://world.openfoodfacts.org/product/041790214260,yes
036200219317,00036200219317,UPC-A,TOMATO & BASIL,Bertolli,"[""diced tomatoes [tomatoes, juice, calcium chloride (firming aid), citric acid]"", ""tomato puree (water, tomato paste)"", ""basil"", ""sugar"", ""extra virgin olive oil"", ""onions"", ""salt"", ""garlic"", ""spices"", ""citric acid"", ""natural flavor"", ""soy lecithin""]","{""serving_size"": ""0.5 cup (125 g)"", ""calories"": ""70"", ""total_fat"": ""2g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""350mg"", ""total_carbohydrate"": ""12g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""8g"", ""added_sugars"": ""2g"", ""protein"": ""2g"", ""calcium"": ""50mg"", ""iron"": ""0.7mg"", ""potassium"": ""0.7mg""}",withheld_for_review,Walmart,better-for-you,Groceries,680 g,openfoodfacts,https://world.openfoodfacts.org/product/036200219317,yes
00945837,00000000945837,short-code-unverified,Organic Blue corn tortilla chips,Trader Joe's,"[""Organic stone ground blue corn with a trace of lime"", ""organic vegetable oil (canola and"", ""or sunflower and"", ""or safflower oil)"", ""sea salt""]","{""serving_size"": ""14 chips (28 g)"", ""calories"": ""150"", ""total_fat"": ""8g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""110mg"", ""total_carbohydrate"": ""16g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""30mg"", ""iron"": ""0.5mg"", ""potassium"": ""60mg""}",withheld_for_review,Trader Joe's,healthy,corn-chips,16 oz,openfoodfacts,https://world.openfoodfacts.org/product/00945837,yes
073420000110,00073420000110,UPC-A,Sour Cream,Daisy,"[""CULTURED CREAM""]","{""serving_size"": ""2 tbsp (30 g)"", ""calories"": ""60"", ""total_fat"": ""5g"", ""saturated_fat"": ""3.5g"", ""cholesterol"": ""20mg"", ""sodium"": ""15mg"", ""total_carbohydrate"": ""1g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0g"", ""protein"": ""1g"", ""calcium"": ""30mg"", ""potassium"": ""40mg""}",withheld_for_review,Target,healthy,sour-creams,16 oz,openfoodfacts,https://world.openfoodfacts.org/product/073420000110,yes
4099100195767,04099100195767,EAN-13,Tomato & Basil Pasta Sauce,Simply Nature,"[""organic tomato puree (water organic tomato paste organic diced tomatoes in organic tomato juice, organic a basil, salt, organic dried onion, organic garilic powder, organic dried basil, organic dried garlic, organic dried oregano, 0%""]","{""serving_size"": ""0.5 cup (113 g)"", ""calories"": ""45"", ""total_fat"": ""0g"", ""sodium"": ""470mg"", ""total_carbohydrate"": ""8.99g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""5g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""calcium"": ""40mg"", ""iron"": ""0.9mg"", ""potassium"": ""460mg""}",withheld_for_review,Aldi,healthy,tomato-sauces-with-basil,,openfoodfacts,https://world.openfoodfacts.org/product/4099100195767,yes
048000007070,00048000007070,UPC-A,Wild-Caught Sardines in Water,Chicken of the Sea,"[""SARDINES (SPRATTUS SPRATTUS, CLUPEA HARENGUS)"", ""WATER"", ""SALT""]","{""serving_size"": ""1 can drained (69 g)"", ""calories"": ""120"", ""total_fat"": ""8g"", ""saturated_fat"": ""2.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""80mg"", ""sodium"": ""270mg"", ""total_carbohydrate"": ""0g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""11g"", ""vitamin_d"": ""8mcg"", ""calcium"": ""172mg"", ""iron"": ""0.7mg"", ""potassium"": ""128mg""}",withheld_for_review,Kroger,healthy,canned-sardines,3.75 oz (106 g),openfoodfacts,https://world.openfoodfacts.org/product/048000007070,yes
